0.4641797962830608,0.4031313949492968,0
0.31648783961398175,0.2557081767583263,0
0.05825540151318609,0.3995585356392361,0
0.324238034543671,0.16558099322228825,0
0.2574773063500708,0.4005910559517952,0
0.045679853610358034,0.011378272056317584,0
0.2987265352378168,0.013072217414975384,0
0.4382391600187321,0.329692828929192,0
0.06913515560214434,0.29810244457371304,0
0.35984190594122845,0.16715471045238112,0
0.4273404814371045,0.29981945530236664,0
0.33562631407335974,0.2945454873875312,0
0.25596090096653645,0.43683298408730337,0
0.27085429097702846,0.13233152329520442,0
0.12698045649280548,0.2273394035994778,0
0.4784736633997537,0.44375871869603145,0
0.08244079638998114,0.4920158626569269,0
0.4576125712081372,0.03471892041683239,0
0.482149833496637,0.26410705383262273,0
0.07140259057453585,0.16927251498167428,0
0.11158835891473501,0.15510240261108732,0
0.1622955269253154,0.14574779012801609,0
0.3045481542436799,0.10706365221363884,0
0.15206951165880522,0.32947286460897673,0
0.42002319840562913,0.31860297156343687,0
0.45669085299229895,0.19493186821864178,0
0.22745403602134395,0.1919999378485166,0
0.20641756399348576,0.3384230679197566,0
0.13280155721978348,0.05604537559674444,0
0.25423375245933855,0.07779807848945941,0
0.5342626262361104,0.5967099850788866,1
0.9091294976138562,0.6053071562362038,1
0.5396807109688121,0.5410804765995962,1
0.6423148813393036,0.5607131402700574,1
0.8692764798279753,0.6666274088189503,1
0.7833896959340004,0.9024649872180139,1
0.8634602503160852,0.8887861053727144,1
0.8603214148268428,0.8492734847820025,1
0.6747824292840877,0.7837579577289144,1
0.7309035921486648,0.7023526074832875,1
