0.4827435188853635,0.2048699563913685,0
0.046950172253371336,0.2868781537530933,0
0.018414596234603064,0.06283309350440269,0
0.28563392057417664,0.1123016802831821,0
0.2818018470296435,0.18339781192925975,0
0.3069519759422375,0.30509545958283885,0
0.47261620081821615,0.12477018092198633,0
0.11757887263345201,0.32435596070183115,0
0.22339424025872562,0.18919497492341997,0
0.46287137669264294,0.4269353437872492,0
0.17900354255928513,0.40146241971668883,0
0.322951403557416,0.05826294834140988,0
0.4716656033517408,0.1142246849982469,0
0.3668906252791429,0.29277816436734133,0
0.12317794566883233,0.36347087208606954,0
0.33946738791427383,0.41321100671730976,0
0.20489602588941264,0.15086621777520132,0
0.4329688085931275,0.4356280458414079,0
0.2845067012960072,0.15075069893172088,0
0.2669505756832786,0.06933497465297306,0
0.017009797456267906,0.13499850350618198,0
0.49209247121712857,0.13585384030347353,0
0.2903492657743075,0.0485840021410357,0
0.2904201878464762,0.4785119124495451,0
0.07660849464623093,0.021125985794053725,0
0.06361928843974918,0.11620349769406946,0
0.12519309979176307,0.4110315718400872,0
0.0627412084241813,0.2383585007608191,0
0.1462609605423823,0.4181914096270479,0
0.49181726691027133,0.10449484550850507,0
0.7668060482005129,0.8257141059690472,1
0.7114155110849563,0.5689590342916374,1
0.5130850655320021,0.6227777556268308,1
0.5978718905810457,0.7041396032786753,1
0.714367900255777,0.5963025115701671,1
0.8509630573806124,0.9398501720718563,1
0.7313811760597024,0.5407767926390896,1
0.7459491007804542,0.5236635797795255,1
0.9980925561856167,0.6785603636227567,1
0.6950325868319003,0.7377831652541136,1
